_id,ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,numerator,Households,Gini_index,LL_95CI,UL_95CI,se,rse,CA_decile,CA_RR,Median_HH_income,Median_HH_decile,version
12,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6017.0,El Dorado,El Dorado,6017.0,Sacramento Area,8.0,,70223.0,0.434,0.419702127659574,0.448297872340426,0.0072948328267477,1.68083705685431,,0.927350427350427,68640.0,2.0,2014-03-26 09:50:34
13,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6019.0,Fresno,Fresno,6019.0,San Joaquin Valley,10.0,,289391.0,0.453,0.444659574468085,0.461340425531915,0.0042553191489361,0.939364050537786,,0.967948717948718,44979.0,7.0,2014-03-26 09:50:34
14,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6021.0,Glenn,Glenn,6021.0,Northern Sacramento Valley,7.0,,9800.0,0.437,0.389340425531915,0.484659574468085,0.0243161094224924,5.56432709896851,,0.933760683760684,39834.0,9.0,2014-03-26 09:50:34
15,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6023.0,Humboldt,Humboldt,6023.0,North Coast,5.0,,56031.0,0.465,0.439978723404255,0.490021276595745,0.0127659574468085,2.74536719286205,,0.993589743589744,38987.0,10.0,2014-03-26 09:50:34
16,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6025.0,Imperial,Imperial,6025.0,Southern California,14.0,,49126.0,0.456,0.434553191489362,0.477446808510638,0.0109422492401216,2.39961606143017,,0.974358974358974,35933.0,10.0,2014-03-26 09:50:34
17,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6027.0,Inyo,Inyo,6027.0,Central/Southeast Sierra,3.0,,8049.0,,,,,,,,,,2014-03-26 09:50:34
18,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6029.0,Kern,Kern,6029.0,San Joaquin Valley,10.0,,254610.0,0.452,0.444851063829787,0.459148936170213,0.0036474164133738,0.80695053393227,,0.965811965811966,44620.0,7.0,2014-03-26 09:50:34
19,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6031.0,Kings,Kings,6031.0,San Joaquin Valley,10.0,,41233.0,0.408,0.392510638297872,0.423489361702128,0.00790273556231,1.93694499076226,,0.871794871794872,45796.0,7.0,2014-03-26 09:50:34
20,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6033.0,Lake,Lake,6033.0,North Coast,5.0,,26548.0,0.408,0.38536170212766,0.43063829787234,0.0115501519756839,2.83091960188331,,0.871794871794872,40710.0,9.0,2014-03-26 09:50:34
21,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6035.0,Lassen,Lassen,6035.0,Northeast Sierra,6.0,,10058.0,0.393,0.363212765957447,0.422787234042553,0.0151975683890578,3.86706574785185,,0.83974358974359,46581.0,6.0,2014-03-26 09:50:34
22,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6037.0,Los Angeles,Los Angeles,6037.0,Southern California,14.0,,3241204.0,0.491,0.487425531914894,0.494574468085106,0.0018237082066869,0.37142733333746,,1.0491452991453,52628.0,6.0,2014-03-26 09:50:34
23,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6039.0,Madera,Madera,6039.0,San Joaquin Valley,10.0,,43317.0,0.45,0.429744680851064,0.470255319148936,0.0103343465045593,2.29652144545762,,0.961538461538461,44534.0,7.0,2014-03-26 09:50:34
24,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6041.0,Marin,Marin,6041.0,Bay Area,1.0,,103210.0,0.503,0.488702127659574,0.517297872340426,0.0072948328267477,1.45026497549656,,1.07478632478632,83732.0,1.0,2014-03-26 09:50:34
25,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6043.0,Mariposa,Mariposa,6043.0,Central/Southeast Sierra,3.0,,7693.0,,,,,,,,,,2014-03-26 09:50:34
26,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6045.0,Mendocino,Mendocino,6045.0,North Coast,5.0,,34945.0,0.45,0.428553191489362,0.471446808510638,0.0109422492401216,2.43161094224924,,0.961538461538461,42663.0,8.0,2014-03-26 09:50:34
27,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6047.0,Merced,Merced,6047.0,San Joaquin Valley,10.0,,75642.0,0.45,0.435702127659575,0.464297872340426,0.0072948328267477,1.62107396149949,,0.961538461538461,44141.0,8.0,2014-03-26 09:50:34
28,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6049.0,Modoc,Modoc,6049.0,Northeast Sierra,6.0,,4064.0,,,,,,,,,,2014-03-26 09:50:34
29,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6051.0,Mono,Mono,6051.0,Central/Southeast Sierra,3.0,,5768.0,,,,,,,,,,2014-03-26 09:50:34
30,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6053.0,Monterey,Monterey,6053.0,Monterey Bay,4.0,,125946.0,0.443,0.428702127659574,0.457297872340426,0.0072948328267477,1.64668912567669,,0.946581196581197,58197.0,4.0,2014-03-26 09:50:34
31,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6055.0,Napa,Napa,6055.0,Bay Area,1.0,,48876.0,0.458,0.431787234042553,0.484212765957447,0.0133738601823708,2.92005680837791,,0.978632478632479,66663.0,2.0,2014-03-26 09:50:34
32,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6057.0,Nevada,Nevada,6057.0,Northeast Sierra,6.0,,41527.0,0.418,0.398936170212766,0.437063829787234,0.0097264437689969,2.32690042320501,,0.893162393162393,56344.0,4.0,2014-03-26 09:50:34
33,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6059.0,Orange,Orange,6059.0,Southern California,14.0,,992781.0,0.456,0.451234042553191,0.460765957446809,0.0024316109422492,0.533248013651149,,0.974358974358974,71601.0,2.0,2014-03-26 09:50:34
34,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6061.0,Placer,Placer,6061.0,Sacramento Area,8.0,,132627.0,0.421,0.409085106382979,0.432914893617021,0.0060790273556231,1.44394949064682,,0.899572649572649,68463.0,2.0,2014-03-26 09:50:34
35,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6063.0,Plumas,Plumas,6063.0,Northeast Sierra,6.0,,8977.0,0.417,0.374106382978723,0.459893617021277,0.0218844984802432,5.2480811703221,,0.891025641025641,44281.0,7.0,2014-03-26 09:50:34
36,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6065.0,Riverside,Riverside,6065.0,Southern California,14.0,,686260.0,0.439,0.433042553191489,0.444957446808511,0.0030395136778115,0.692372136175752,,0.938034188034188,55881.0,5.0,2014-03-26 09:50:34
37,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6067.0,Sacramento,Sacramento,6067.0,Sacramento Area,8.0,,513945.0,0.424,0.418042553191489,0.429957446808511,0.0030395136778115,0.71686643344612,,0.905982905982906,55822.0,5.0,2014-03-26 09:50:34
38,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6069.0,San Benito,San Benito,6069.0,Monterey Bay,4.0,,16805.0,0.402,0.369829787234043,0.434170212765957,0.0164133738601824,4.08292882094089,,0.858974358974359,69740.0,2.0,2014-03-26 09:50:34
39,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6071.0,San Bernardino,San Bernardino,6071.0,Southern California,14.0,,611618.0,0.416,0.411234042553191,0.420765957446809,0.0024316109422492,0.584521861117606,,0.888888888888889,54093.0,5.0,2014-03-26 09:50:34
40,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6073.0,San Diego,San Diego,6073.0,San Diego,9.0,,1086865.0,0.45,0.445234042553191,0.454765957446809,0.0024316109422492,0.540357987166498,,0.961538461538461,60970.0,4.0,2014-03-26 09:50:34
41,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6075.0,San Francisco,San Francisco,6075.0,Bay Area,1.0,,345811.0,0.508,0.500851063829787,0.515148936170213,0.0036474164133738,0.717995356963358,,1.08547008547009,65519.0,3.0,2014-03-26 09:50:34
42,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6077.0,San Joaquin,San Joaquin,6077.0,San Joaquin Valley,10.0,,215007.0,0.435,0.424276595744681,0.445723404255319,0.0054711246200607,1.25772979771512,,0.929487179487179,52872.0,6.0,2014-03-26 09:50:34
43,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6079.0,San Luis Obispo,San Luis Obispo,6079.0,San Luis Obispo,11.0,,102016.0,0.459,0.447085106382979,0.470914893617021,0.0060790273556231,1.32440683129044,,0.980769230769231,53589.0,6.0,2014-03-26 09:50:34
44,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6081.0,San Mateo,San Mateo,6081.0,Bay Area,1.0,,257837.0,0.464,0.455659574468085,0.472340425531915,0.0042553191489361,0.917094644167278,,0.991452991452991,81573.0,1.0,2014-03-26 09:50:34
45,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6083.0,Santa Barbara,Santa Barbara,6083.0,Santa Barbara,12.0,,142104.0,0.478,0.466085106382979,0.489914893617021,0.0060790273556231,1.27176304510944,,1.02136752136752,57059.0,4.0,2014-03-26 09:50:34
46,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6085.0,Santa Clara,Santa Clara,6085.0,Bay Area,1.0,,604204.0,0.452,0.446042553191489,0.457957446808511,0.0030395136778115,0.672458778276892,,0.965811965811966,83074.0,1.0,2014-03-26 09:50:34
47,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6087.0,Santa Cruz,Santa Cruz,6087.0,Monterey Bay,4.0,,94355.0,0.464,0.448510638297872,0.479489361702128,0.00790273556231,1.70317576773923,,0.991452991452991,63333.0,3.0,2014-03-26 09:50:34
48,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6089.0,Shasta,Shasta,6089.0,Shasta,13.0,,70346.0,0.451,0.436702127659575,0.465297872340426,0.0072948328267477,1.61747956247178,,0.963675213675214,43988.0,8.0,2014-03-26 09:50:34
49,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6091.0,Sierra,Sierra,6091.0,Northeast Sierra,6.0,,1482.0,,,,,,,,,,2014-03-26 09:50:34
50,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6093.0,Siskiyou,Siskiyou,6093.0,Northeast Sierra,6.0,,19505.0,0.445,0.425936170212766,0.464063829787234,0.0097264437689969,2.18571770089819,,0.950854700854701,35567.0,10.0,2014-03-26 09:50:34
51,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6095.0,Solano,Solano,6095.0,Bay Area,1.0,,141758.0,0.399,0.389468085106383,0.408531914893617,0.0048632218844984,1.2188526026312,,0.852564102564103,65533.0,3.0,2014-03-26 09:50:34
52,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6097.0,Sonoma,Sonoma,6097.0,Bay Area,1.0,,185825.0,0.439,0.428276595744681,0.449723404255319,0.0054711246200607,1.24626984511635,,0.938034188034188,62311.0,3.0,2014-03-26 09:50:34
53,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6099.0,Stanislaus,Stanislaus,6099.0,San Joaquin Valley,10.0,,165180.0,0.435,0.421893617021277,0.448106382978723,0.0066869300911854,1.53722530831849,,0.929487179487179,50375.0,6.0,2014-03-26 09:50:34
54,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6101.0,Sutter,Sutter,6101.0,Sacramento Area,8.0,,31437.0,0.423,0.402744680851064,0.443255319148936,0.0103343465045593,2.44310792069959,,0.903846153846154,52486.0,6.0,2014-03-26 09:50:34
55,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6103.0,Tehama,Tehama,6103.0,Northern Sacramento Valley,7.0,,23767.0,0.447,0.414829787234043,0.479170212765957,0.0164133738601824,3.6718957181616,,0.955128205128205,35382.0,10.0,2014-03-26 09:50:34
56,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6105.0,Trinity,Trinity,6105.0,North Coast,5.0,,6083.0,,,,,,,,,,2014-03-26 09:50:34
57,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6107.0,Tulare,Tulare,6107.0,San Joaquin Valley,10.0,,130352.0,0.449,0.435893617021277,0.462106382978723,0.0066869300911854,1.48929400694553,,0.959401709401709,41837.0,9.0,2014-03-26 09:50:34
58,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6109.0,Tuolumne,Tuolumne,6109.0,Central/Southeast Sierra,3.0,,22156.0,0.462,0.407191489361702,0.516808510638298,0.0279635258358663,6.05271121988447,,0.987179487179487,43661.0,8.0,2014-03-26 09:50:34
59,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6111.0,Ventura,Ventura,6111.0,Southern California,14.0,,266920.0,0.429,0.420659574468085,0.437340425531915,0.0042553191489361,0.991915885532907,,0.916666666666667,72984.0,1.0,2014-03-26 09:50:34
60,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6113.0,Yolo,Yolo,6113.0,Sacramento Area,8.0,,70872.0,0.458,0.444893617021277,0.471106382978723,0.0066869300911854,1.46002840418895,,0.978632478632479,54307.0,5.0,2014-03-26 09:50:34
61,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9.0,Total,CO,6115.0,Yuba,Yuba,6115.0,Sacramento Area,8.0,,24307.0,0.415,0.397127659574468,0.432872340425532,0.0091185410334346,2.19723880323727,,0.886752136752137,41620.0,9.0,2014-03-26 09:50:34
62,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6001.0,Alameda,Alameda,6001.0,Bay Area,1.0,,545138.0,0.456,0.452425531914894,0.459574468085106,0.0018237082066869,0.399936010238362,,0.97228144989339,69384.0,2.0,2014-03-26 09:50:34
63,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6003.0,Alpine,Alpine,6003.0,Central/Southeast Sierra,3.0,,497.0,0.449,0.35963829787234,0.53836170212766,0.0455927051671733,10.1542773200831,,0.957356076759062,63478.0,3.0,2014-03-26 09:50:34
64,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6005.0,Amador,Amador,6005.0,Central/Southeast Sierra,3.0,,14569.0,0.399,0.377553191489362,0.420446808510638,0.0109422492401216,2.7424183559202,,0.850746268656717,54758.0,5.0,2014-03-26 09:50:34
65,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6007.0,Butte,Butte,6007.0,Butte,2.0,,87618.0,0.449,0.439468085106383,0.458531914893617,0.0048632218844984,1.0831229141422,,0.957356076759062,43170.0,9.0,2014-03-26 09:50:34
66,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6009.0,Calaveras,Calaveras,6009.0,Central/Southeast Sierra,3.0,,18886.0,0.412,0.390553191489362,0.433446808510638,0.0109422492401216,2.65588573789359,,0.878464818763326,54971.0,5.0,2014-03-26 09:50:34
67,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6011.0,Colusa,Colusa,6011.0,Northern Sacramento Valley,7.0,,7056.0,0.429,0.396829787234043,0.461170212765957,0.0164133738601824,3.82596127276978,,0.914712153518124,48016.0,7.0,2014-03-26 09:50:34
68,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6013.0,Contra Costa,Contra Costa,6013.0,Bay Area,1.0,,375364.0,0.453,0.447042553191489,0.458957446808511,0.0030395136778115,0.670974321812704,,0.96588486140725,78385.0,1.0,2014-03-26 09:50:34
69,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6015.0,Del Norte,Del Norte,6015.0,North Coast,5.0,,9907.0,0.448,0.411063829787234,0.484936170212766,0.0188449848024316,4.20646982197134,,0.955223880597015,36118.0,10.0,2014-03-26 09:50:34
70,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6017.0,El Dorado,El Dorado,6017.0,Sacramento Area,8.0,,70223.0,0.421,0.410276595744681,0.431723404255319,0.0054711246200607,1.29955454158214,,0.897654584221748,70000.0,2.0,2014-03-26 09:50:34
71,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6019.0,Fresno,Fresno,6019.0,San Joaquin Valley,10.0,,289391.0,0.459,0.453042553191489,0.464957446808511,0.0030395136778115,0.662203415645218,,0.978678038379531,46430.0,7.0,2014-03-26 09:50:34
72,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6021.0,Glenn,Glenn,6021.0,Northern Sacramento Valley,7.0,,9800.0,0.436,0.412170212765957,0.459829787234043,0.0121580547112462,2.78854465854271,,0.929637526652452,43074.0,9.0,2014-03-26 09:50:34
73,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6023.0,Humboldt,Humboldt,6023.0,North Coast,5.0,,56031.0,0.473,0.449170212765957,0.496829787234043,0.0121580547112462,2.57041325819159,,1.00852878464819,40089.0,9.0,2014-03-26 09:50:34
74,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6025.0,Imperial,Imperial,6025.0,Southern California,14.0,,49126.0,0.469,0.45231914893617,0.48568085106383,0.0085106382978723,1.81463503152928,,1.0,38685.0,10.0,2014-03-26 09:50:34
75,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6027.0,Inyo,Inyo,6027.0,Central/Southeast Sierra,3.0,,8049.0,0.427,0.405553191489362,0.448446808510638,0.0109422492401216,2.56258764405658,,0.91044776119403,44808.0,8.0,2014-03-26 09:50:34
76,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6029.0,Kern,Kern,6029.0,San Joaquin Valley,10.0,,254610.0,0.452,0.446042553191489,0.457957446808511,0.0030395136778115,0.672458778276892,,0.963752665245203,47089.0,7.0,2014-03-26 09:50:34
77,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6031.0,Kings,Kings,6031.0,San Joaquin Valley,10.0,,41233.0,0.413,0.401085106382979,0.424914893617021,0.0060790273556231,1.47191945656734,,0.880597014925373,48684.0,7.0,2014-03-26 09:50:34
78,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6033.0,Lake,Lake,6033.0,North Coast,5.0,,26548.0,0.442,0.422936170212766,0.461063829787234,0.0097264437689969,2.20055288891334,,0.942430703624734,39491.0,9.0,2014-03-26 09:50:34
79,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6035.0,Lassen,Lassen,6035.0,Northeast Sierra,6.0,,10058.0,0.422,0.396978723404255,0.447021276595745,0.0127659574468085,3.02510839971766,,0.899786780383795,50317.0,6.0,2014-03-26 09:50:34
80,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6037.0,Los Angeles,Los Angeles,6037.0,Southern California,14.0,,3241204.0,0.489,0.486617021276596,0.491382978723404,0.0012158054711246,0.248630975690106,,1.04264392324094,55476.0,5.0,2014-03-26 09:50:34
81,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6039.0,Madera,Madera,6039.0,San Joaquin Valley,10.0,,43317.0,0.441,0.427893617021277,0.454106382978723,0.0066869300911854,1.51631067827334,,0.940298507462687,46039.0,8.0,2014-03-26 09:50:34
82,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6041.0,Marin,Marin,6041.0,Bay Area,1.0,,103210.0,0.498,0.487276595744681,0.508723404255319,0.0054711246200607,1.09861940161863,,1.06183368869936,89268.0,1.0,2014-03-26 09:50:34
83,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6043.0,Mariposa,Mariposa,6043.0,Central/Southeast Sierra,3.0,,7693.0,0.428,0.393446808510638,0.462553191489362,0.017629179331307,4.11896713348294,,0.912579957356077,49098.0,6.0,2014-03-26 09:50:34
84,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6045.0,Mendocino,Mendocino,6045.0,North Coast,5.0,,34945.0,0.444,0.429702127659575,0.458297872340426,0.0072948328267477,1.64298036638462,,0.946695095948827,43759.0,9.0,2014-03-26 09:50:34
85,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6047.0,Merced,Merced,6047.0,San Joaquin Valley,10.0,,75642.0,0.46,0.446893617021277,0.473106382978723,0.0066869300911854,1.45368045460552,,0.980810234541578,43844.0,8.0,2014-03-26 09:50:34
86,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6049.0,Modoc,Modoc,6049.0,Northeast Sierra,6.0,,4064.0,0.43,0.403787234042553,0.456212765957447,0.0133738601823708,3.11020004241182,,0.916844349680171,34588.0,10.0,2014-03-26 09:50:34
87,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6051.0,Mono,Mono,6051.0,Central/Southeast Sierra,3.0,,5768.0,0.401,0.346191489361702,0.455808510638298,0.0279635258358663,6.97344783936814,,0.85501066098081,55087.0,5.0,2014-03-26 09:50:34
88,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6053.0,Monterey,Monterey,6053.0,Monterey Bay,4.0,,125946.0,0.45,0.438085106382979,0.461914893617021,0.0060790273556231,1.35089496791624,,0.959488272921109,59271.0,4.0,2014-03-26 09:50:34
89,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9.0,Total,CO,6055.0,Napa,Napa,6055.0,Bay Area,1.0,,48876.0,0.461,0.449085106382979,0.472914893617021,0.0060790273556231,1.31866103158852,,0.982942430703625,67389.0,3.0,2014-03-26 09:50:34
